@relation mfeat-weka.filters.unsupervised.attribute.Standardize

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.11273,1.175322,-0.725912,1.059221,0.506606,0.641818,-0.374642,0.053719,-0.124757,1.249176,-0.826326,-0.476202,-0.298581,-0.218185,-0.725851,-0.4024,-0.234765,-1.263293,0.253187,-0.57835,-0.451428,-1.178644,-1.161802,0.20267,1.048117,0.11052,-0.864412,-0.30258,1.432049,1.495173,-0.22591,-0.740256,0.831073,1.133654,1.80463,0.265384,0.126394,1.474043,0.73885,0.731464,-0.712394,0.386962,0.845873,-0.0456,2.307797,1.271888,-1.111063,0.327688,2.62657,0.139896,-0.434766,0.575838,0.965704,-1.461012,-0.225056,-0.526831,-1.122805,-0.487172,0.189495,-1.03894,-0.370859,0.922738,-0.304251,-0.813088,1.529798,1.569859,-1.370256,-0.88201,1.935185,0.491824,-0.36383,-1.259343,1.3352,-1.139454,-1.411194,-0.451584,2
-0.925702,-1.363236,-1.178013,0.230782,-1.510196,-0.674281,-0.494444,-1.110938,0.72069,-0.7254,-1.048249,-0.181727,-1.11528,-0.92227,-0.715549,-0.487178,-1.154058,-1.440926,-0.925119,-0.730667,-0.330443,-0.453638,-1.030301,-1.298676,-1.291177,-0.626558,-0.228149,-1.131522,-1.44248,-1.01303,-0.619905,-0.790599,-1.476968,-0.874293,-0.366081,0.030548,-1.431785,-1.708808,-0.625208,-0.159066,0.308956,-1.125823,-1.194262,-0.882916,-0.278958,-1.848499,-1.451823,-0.354661,-0.706711,-1.775635,-1.43117,-0.689934,-0.159323,-1.706186,-0.697526,-0.103174,-0.061124,-1.37866,-0.658639,0.189967,-0.758303,-0.692193,-1.042016,-1.477909,-1.015352,-0.910087,-1.136245,-0.117924,-0.80062,-1.209088,-0.863497,0.515841,-1.079301,0.81774,-1.083922,0.686181,9
-1.340705,-0.904106,-1.370733,0.21596,1.574017,-1.264127,0.420969,-1.811553,0.369221,-0.374476,-1.391974,0.705446,-1.236749,1.336395,0.150468,-0.721032,0.526535,-1.195842,-0.965899,-0.187357,-1.727515,0.017131,-0.384487,1.144574,-0.977111,-0.228486,0.38385,-1.038558,-1.119328,-0.137369,-1.677161,-1.036223,0.158577,1.657501,-1.711791,0.044409,0.271313,-0.978418,-0.772747,-0.461319,-1.156587,-1.668738,0.362664,0.416862,-0.174399,-1.567443,0.136811,-0.746044,-1.017738,-0.314023,-0.308743,-1.632608,-0.188669,-1.670852,-0.267022,-0.050803,-1.601297,0.097296,-0.175745,-1.35074,-0.451796,-0.886986,-0.587916,0.87444,-1.709942,0.518636,-0.574042,-0.662487,-0.773255,-0.360166,-0.838438,1.389295,-1.687294,1.072482,-0.94524,1.493663,1
0.718795,-0.118205,-1.466462,-1.159359,-0.970949,-1.239836,2.370221,0.404145,0.57617,0.48503,0.05738,0.16446,-0.341809,2.597594,0.403702,2.20202,1.838997,1.041571,-0.14948,0.341701,-0.849855,0.243175,1.676278,0.576324,0.91386,-0.031255,-0.594406,0.022689,-0.92369,-0.788211,0.776247,1.823826,1.214531,-0.287193,-1.514935,0.125562,-0.22323,-0.376853,0.297116,1.286758,1.97557,0.831175,0.270639,-0.470612,0.01554,-0.903235,0.490597,0.980275,-0.932055,-0.61195,-0.474912,0.431353,-0.027843,0.55389,0.72149,-0.285823,0.803756,-0.005305,-0.859223,-0.401065,-1.155376,-1.239752,-0.691721,-0.2058,-0.480733,-0.006963,0.385835,-0.123855,0.254245,-0.475376,0.288201,0.329818,-0.313409,-0.716278,-0.511548,-1.441997,6
-1.549889,-1.351013,-1.815808,-0.022541,2.047606,-1.342878,0.337388,-1.412843,0.552833,-1.336419,-1.407135,1.79085,-1.161685,1.899311,1.302836,-1.742433,-0.883058,-1.08783,0.962079,-1.672478,-1.57832,1.409635,-0.919257,-0.133665,1.068372,-1.96973,-1.309325,-0.935795,0.606996,-1.673851,-1.40803,0.941203,-1.297894,-0.461229,0.862957,-1.939961,-1.585666,-0.518878,0.67811,-1.700798,-1.155835,0.657968,-1.283411,-0.778191,-1.604424,1.409562,-1.692756,-0.704572,-1.45131,-1.134758,-0.804249,0.967878,-1.471189,1.120426,-1.370477,-0.179566,-1.781848,-0.924186,-0.80847,0.908819,-1.442742,1.291583,-0.760166,0.602042,-1.588725,-0.485011,-1.105234,0.656719,-1.4242,1.258803,-1.377172,2.790087,-1.64482,1.238641,-1.260023,1.289464,1
-0.707132,0.081998,-0.91183,-1.811523,-0.02496,1.367601,1.969657,-0.690551,1.080665,0.331911,0.576307,2.483991,2.125669,2.002696,0.342539,-1.63349,0.563536,-0.595054,1.847305,0.060808,2.168447,3.860132,0.814113,1.569034,-1.424358,-0.058155,-0.056668,-0.949272,1.949569,2.560196,3.208803,0.586261,1.842955,2.902702,0.088116,0.708088,-0.188843,0.129665,-0.726206,2.023357,-0.055344,1.791504,3.747596,1.992119,2.208564,0.696097,-0.974121,0.537854,-1.036706,-0.801869,-0.972884,-0.127583,-0.134197,-0.815566,0.819582,1.093445,0.038121,0.070671,-0.342715,0.704433,-0.087408,1.937452,1.172811,-0.517605,0.601155,-0.378072,0.270106,0.017134,1.444661,0.033791,-0.754229,-1.117077,0.079858,-1.275781,-1.138103,-1.328141,6
1.528898,-1.383971,-1.522688,-1.315132,0.192637,-0.520346,0.378908,1.54035,-0.058292,-1.066914,-0.723108,2.060452,0.703151,-0.872059,-0.648319,1.207056,0.725753,1.081336,0.331059,0.506963,1.622223,0.060557,-0.467487,0.923481,1.529609,-0.478956,-0.409559,2.879747,-0.770936,-1.061091,-0.226038,1.861972,0.091678,1.695521,-0.237516,1.462804,1.090754,1.02709,-1.14329,1.324085,1.337678,-0.447648,-0.612313,1.482852,-0.858138,-0.44231,0.578229,1.289016,-0.433205,0.563808,2.230624,0.22372,1.197412,1.445101,-0.869148,-0.436101,1.256351,-0.66032,-0.491903,-0.660704,-0.707665,-1.082961,-0.328871,1.145794,-0.75869,-0.230644,2.014307,1.61606,0.500752,1.20344,1.115606,-1.131163,0.829809,0.034018,-0.44974,-0.905916,10
-0.643415,0.056413,1.000568,1.653256,-0.650817,-1.487259,-0.403858,0.404511,-0.101672,-0.243499,-0.579656,-0.043098,0.091716,-1.311918,0.458188,-0.899565,-0.851947,-0.464554,-1.565583,0.277496,-0.853525,-0.367288,-0.498576,-0.768173,-0.251708,-0.46921,0.062745,-0.702037,-1.209892,-0.914262,-0.929023,0.344931,-0.278925,-0.248371,-1.616707,-0.345085,0.332403,-0.650679,-0.755754,-1.657193,-0.750278,0.118623,-1.005358,0.075629,0.235425,1.735742,1.528151,-0.786009,1.019607,1.164912,0.869045,-1.11655,0.5942,1.02765,-0.079504,-1.378444,1.031102,0.74501,-0.423258,-1.378522,0.486416,1.24315,-1.074201,-1.605523,1.140284,-0.208638,-1.567887,-1.269616,0.003612,-0.773095,-1.063285,-0.545003,0.31012,-1.117222,-0.438004,-0.181366,2
-0.803898,-0.244322,1.613663,-0.177589,0.239946,1.342414,0.530282,0.543759,0.79223,0.544754,0.410118,-0.802346,-1.276254,-0.92789,-0.904152,0.731494,1.768936,-0.728473,-0.151521,-1.632216,0.452809,1.95963,0.480696,-0.442995,-0.857028,-0.024343,0.437178,0.116854,0.082043,-0.289655,-1.072677,0.277561,1.504873,-0.282092,-0.1037,-0.983603,-0.590502,1.206149,0.503227,0.485706,-0.237143,-1.668412,-0.198387,-0.299723,0.080784,-1.120901,0.795455,0.611489,0.429793,-1.304605,-0.104585,-0.330802,0.860422,-1.857473,-0.586969,0.309657,0.585455,0.122713,-0.995236,0.740532,-1.33088,0.699465,-0.577785,-0.006504,-0.860046,0.468765,-0.834648,-0.270673,-0.581182,0.534265,0.676942,-1.029995,-0.398961,-0.920576,0.774147,-1.295787,5
-0.365701,-0.668345,0.509229,-0.825038,1.734366,-0.056142,1.291414,1.665472,0.51903,1.544739,1.221581,1.370071,-0.02741,0.886469,-1.768203,1.855981,1.15037,3.342869,-0.991858,-0.136913,1.563739,0.093231,3.186281,0.036678,0.300545,-1.667592,0.512837,2.161268,1.988213,-1.383766,-1.117621,1.432794,-1.364162,2.60974,-0.016633,-0.885183,-0.951187,0.063826,1.695767,-0.361937,-0.222488,-0.999454,0.732491,-0.757949,0.736262,-0.173165,-0.311732,1.371939,0.178638,-0.473177,1.840554,1.424494,-1.520221,1.751266,1.68972,-0.915977,-0.089026,0.108178,0.285193,1.005587,-0.849671,-0.461636,0.242425,1.697829,-0.071228,1.102907,1.046613,2.485981,0.809627,0.836466,1.082654,-0.647311,0.265435,-0.412077,0.142155,-1.311083,10
-1.702186,0.449804,1.714337,-0.941889,-0.417612,0.687894,-1.601502,0.620331,-1.29897,0.691468,-0.589177,-1.714704,-0.021403,-0.744516,0.898042,-0.887203,-0.981485,-0.761484,-0.557057,1.84612,-0.315198,-0.408235,-0.857968,-0.572906,2.805512,0.846741,-0.952278,-0.79247,-0.483194,3.048063,1.893545,-1.597308,-0.08894,-1.152759,2.507742,1.843233,-1.576475,-0.333521,-0.171577,2.180101,1.341227,-0.833078,-0.792116,0.019325,-0.553535,-1.170072,-1.167361,-0.496659,-0.477619,-0.894871,-0.793939,-0.607699,0.22303,-0.933213,-0.980919,-0.748048,0.4072,-1.080512,-0.890486,-1.715144,-0.123242,-1.198023,-0.789994,-1.352987,-0.140839,-1.452574,-0.183098,-1.501728,-0.139806,-1.393185,0.326573,-1.492937,-0.129524,-0.980288,0.107265,-0.038517,4
-1.327858,1.250414,-0.057415,2.729754,-1.025788,-0.607541,-1.527846,-1.46341,-0.271874,-1.227839,-1.129874,-0.557533,-0.986765,0.20358,-1.105481,-0.936478,0.059443,-1.530431,-0.237742,-0.924528,-0.402103,-0.768499,-1.185966,-0.042117,-0.150178,-0.63597,-0.437062,-0.269775,0.348062,-0.13938,-0.150104,-1.228768,0.40948,-0.322302,0.35397,-0.485802,-0.903757,0.659141,-0.810718,0.117366,-0.046133,-0.976344,1.355348,-1.461518,-0.605946,-1.098033,-0.24542,0.296643,-0.748841,-0.687948,-0.409323,-0.159777,-1.108896,-0.601277,-0.398626,-0.081116,-1.500278,-0.460687,-0.98511,-1.038603,-1.270169,-1.153533,-0.957476,-1.502159,-1.014398,-1.433044,-0.528275,-0.914945,-0.611069,-1.717042,0.173379,-0.050376,-0.341869,-0.217632,0.623101,-0.130465,2
-0.166693,1.651291,-1.108638,1.531946,-1.136059,0.379105,-1.509287,-0.400864,-0.460781,-0.787538,0.113815,-1.438885,0.011405,-0.917067,-1.017568,0.199802,-0.851438,-0.848606,-1.097007,0.047861,-0.345617,-0.257818,-1.619353,-1.250812,0.978044,-0.451671,-0.402111,-1.205275,-0.613456,1.309881,-0.014782,-0.682978,-1.023164,-1.328065,0.964573,0.582624,-0.454767,-0.744774,-1.111738,0.741994,0.953589,-0.055794,-1.135815,-1.275746,0.935466,0.319162,-1.261241,-0.410431,0.67485,-0.125271,-1.456521,-0.334536,0.694557,-1.123885,-1.373169,-1.146786,0.78112,-0.535302,-1.478086,-1.15961,0.561968,0.233734,-1.471779,0.466223,0.531751,0.948553,-1.394592,0.916435,-0.125511,0.61776,-0.83763,1.022284,-0.657029,0.437822,-0.097678,1.956284,3
0.904678,0.63161,-0.042083,0.023552,-0.237072,0.732857,1.969141,0.231264,0.849601,1.652999,-1.212037,0.648445,1.507391,1.768097,-0.198242,-0.489171,2.841601,0.060371,0.443206,-0.994152,1.155842,-1.36378,1.17259,1.67608,1.683408,0.068434,1.363079,-0.345217,-1.071383,1.706617,1.659219,1.486004,-0.445948,1.241958,-0.612719,-0.763154,-1.328627,2.973659,1.385517,1.464691,-1.717245,1.031191,0.426182,0.924342,0.26058,2.419856,-0.406248,-0.219034,0.725129,-0.972125,-1.388786,0.178636,-0.087926,0.608169,-0.813575,0.818782,-1.477455,0.939439,0.253628,0.973988,-0.930281,-0.423867,0.703194,-0.45708,-0.10055,1.071108,-0.062253,0.579976,0.395508,0.384587,0.974027,-1.217222,-0.286024,-1.603667,-0.86763,-1.018342,6
1.55751,-1.053991,-0.14394,-0.37446,-0.149295,0.032625,0.433649,1.652494,-1.237804,-0.337837,-1.54645,0.320467,1.505864,-0.704063,-0.972402,0.867354,-0.707863,-0.804603,-1.33009,0.860684,-0.295379,0.489503,-0.785676,0.486575,0.19467,0.828237,-1.112139,-1.373305,0.122005,1.170084,-0.182638,-0.855527,0.031201,-0.30542,0.456493,0.076027,0.013771,-1.211312,-0.473035,0.461973,0.642215,-0.418843,0.428635,-1.051992,0.530499,1.183677,-0.614643,1.640447,1.202142,-0.01953,1.667249,-0.890487,0.443943,1.4164,-1.325722,0.580032,1.18425,-1.088537,0.811608,0.761707,-0.618683,0.333156,0.225823,0.553287,0.397138,-0.511716,1.340354,1.410597,-0.09438,0.993261,0.604474,-0.313135,0.405821,-0.082496,-0.489755,-1.434493,7
0.176386,1.307671,0.004914,0.716733,-1.066336,-0.932109,0.094009,-1.424393,0.32198,-1.482171,0.591018,-0.145187,-0.5065,-0.404688,-0.523677,0.582513,0.125995,-0.663162,-1.470498,0.256625,0.259285,-0.530027,-0.323767,-0.913605,0.719303,-0.732052,0.291004,0.171423,-0.573658,-0.528984,0.570734,0.590166,-0.097159,0.33466,1.045037,1.016925,-0.178198,0.023495,0.297477,1.405693,0.459932,-0.164152,0.701489,-0.699834,0.197152,-1.448476,-1.283256,-0.665488,-1.413696,-0.635194,-0.43201,0.195003,0.286114,-0.000922,-0.765152,-1.339057,0.361995,-0.401867,-1.274543,-1.123089,-0.158486,-1.119417,-1.177163,0.311637,-1.270254,0.192756,0.553357,1.041049,-0.043076,0.863107,0.105624,-0.239272,-0.08793,-1.01482,-0.561447,-1.191524,2
-0.291532,-0.212121,1.294595,0.954435,0.629059,-0.36292,-0.595281,0.763586,1.394018,0.136189,-0.76191,-1.071015,1.653634,-0.840484,-1.072678,0.150779,-1.44975,0.191538,-1.354736,-1.704037,-1.480654,0.934417,1.468762,-0.924245,-0.950989,-1.220768,1.19881,0.090435,-0.228123,-1.312013,0.392541,1.554418,-1.594031,-0.379451,-0.718195,1.474569,0.095117,-0.26101,-0.724195,0.227447,1.357006,-1.465402,-1.003837,-0.075034,-1.655273,-0.972603,-0.577972,-0.189023,-1.109962,-1.317837,0.383329,-0.012323,-1.580869,0.192154,0.473835,-1.209116,-1.304665,1.085923,0.613273,-1.196251,0.424749,0.725124,-0.752876,-0.479144,1.684229,1.230387,-0.740132,-0.63242,-0.301719,-1.107717,-0.264902,-0.926774,1.066079,-0.741277,-0.216479,-0.338819,5
0.302658,-1.321155,-1.30659,-0.044799,-0.482532,-0.400739,-0.098844,-0.393492,-0.304484,0.174433,-0.944963,-1.336238,-0.47856,-0.620451,-0.516634,-0.883847,0.86278,-0.541219,-0.969111,-0.737117,-0.526532,0.740174,0.037839,-0.366162,-1.227543,-0.614781,-0.694063,0.643024,0.631684,-1.838048,-0.937347,-1.179346,-0.227895,-0.57153,-0.789791,-1.271347,-0.360659,-1.194854,-0.569543,-0.134385,-1.090923,-0.235585,-1.105748,0.16824,-1.286197,-0.98647,-0.934735,-1.552516,-1.213303,-1.574977,-1.547747,-1.42403,-0.973996,-1.904853,-0.98553,0.364138,-1.027716,-0.793437,-1.323014,-0.543518,-1.224472,0.0424,-0.911276,-0.717992,-1.259483,-0.318026,-0.413281,-1.013792,-0.973624,-1.522381,-0.171327,0.11372,-1.058416,0.497394,1.179139,0.51359,9
1.225285,0.960507,1.306359,0.225396,-0.189571,-0.735243,-0.758669,0.559005,-0.723585,-0.689828,1.162978,-0.211286,0.697756,-0.466854,1.169026,-1.101935,1.218816,-0.363673,-0.730568,-1.403383,1.922236,0.363145,0.194806,-0.107786,2.023264,-0.517805,-0.156929,0.642907,0.170163,-1.822179,0.653558,0.835223,0.169556,0.555972,1.391241,0.400655,-1.511737,0.411697,1.631606,-0.730907,-1.144063,1.069046,1.546862,-1.561982,1.279677,0.21912,-1.243041,0.782093,-0.85717,-0.247699,0.877965,0.219449,1.243999,1.176763,-0.185005,0.388351,0.241911,-1.293445,0.957089,0.74466,0.398182,1.676043,0.956688,-1.029946,1.537387,-0.363873,-0.037775,-0.921241,-1.079104,1.201567,0.848079,0.006259,1.48846,0.826215,0.251211,0.168228,8
-0.29193,0.719373,0.048334,-1.243242,-0.147297,2.201063,-1.579578,-1.662226,0.251477,0.567388,-0.051417,-0.529068,-1.125082,-1.157712,-0.274721,0.031713,-0.330515,-1.007209,-0.219346,1.118197,0.521546,-0.890695,-0.461119,-0.798663,0.41374,0.554819,-0.698069,-1.427745,0.910901,0.02261,0.916895,-0.650797,-1.103494,-0.318801,-0.026487,0.848862,0.025597,-1.681455,-0.51088,-0.48811,0.671804,-0.113026,-1.258036,-0.150964,-1.975651,-0.359203,0.770889,0.341574,-0.98856,-0.037229,1.148792,-0.095307,-1.730511,-0.979029,0.057173,0.419385,-0.874569,-1.249031,0.27858,0.122156,-1.059206,-0.755564,-0.211671,-0.301969,-0.130979,-1.116795,-0.425513,-0.740285,0.321592,-1.111635,-0.266263,-0.41865,-1.436703,-0.071213,1.386089,-0.399735,2
0.929648,0.737595,0.401548,0.121974,-0.321349,1.716266,0.796921,0.197148,-0.661451,2.60403,-0.766738,-1.606348,1.760586,0.344799,0.62752,2.005127,0.439158,-0.518943,-1.043068,2.564682,-0.714916,-1.645928,1.281885,-0.202102,1.832021,0.275459,0.380487,0.336777,-1.190472,2.390638,-0.03272,-0.472782,-0.579487,0.030077,2.326555,-1.453719,-0.427374,0.531111,-1.205428,0.961041,-0.880712,0.624181,-0.550979,-0.038932,3.191172,-0.017331,-0.945629,0.73774,1.791114,0.922092,0.329024,-0.284057,3.202216,-0.464532,-1.340747,0.494379,2.202847,0.170082,0.463943,-0.724012,0.679729,-0.805756,-1.174753,0.810437,1.958042,-0.45583,-0.717904,-1.362178,-0.23142,-0.72378,-1.395639,-0.16111,-0.631773,-1.105761,0.471831,-0.765455,4
1.290669,0.440746,1.492995,-0.146362,0.547457,-0.261817,-0.440945,1.219763,0.376602,-1.015857,0.898556,-0.196686,0.818874,-0.660833,1.31797,-0.538464,0.619066,-1.310425,0.67458,-0.088331,0.043209,-1.44223,0.920451,-0.084676,-1.264729,-1.669378,0.850685,1.789534,-0.03083,-1.239479,0.53082,1.95631,-1.18044,0.866475,0.642168,1.226957,-1.359201,1.149157,-0.968652,0.420009,-1.455062,1.480153,-0.068802,-1.04591,1.21788,0.48733,-1.114911,-0.223982,-0.159377,-1.334895,0.505308,1.897081,-1.611973,0.755441,2.137739,0.610547,0.669944,2.378353,0.16932,-1.228366,2.030391,-0.347309,0.45247,1.694375,-0.429001,1.0401,2.722987,1.652018,1.502036,2.324911,1.186006,-1.036925,1.652976,0.290591,-1.568638,-0.331276,8
-1.058717,0.72939,0.20611,0.228577,-0.597548,0.828671,-1.868362,0.294601,-0.79902,0.573323,-0.665909,1.301093,-1.634914,0.387876,0.55154,0.824653,-0.395743,0.405096,-0.395323,-0.086894,0.673962,-1.803177,-1.026217,-1.456002,-1.178516,-1.665459,0.405719,-0.908318,0.094745,-0.245539,0.16488,0.450525,0.6752,-0.200071,0.635082,1.203043,-0.220733,0.007581,-1.242105,0.298103,0.164292,-1.029708,-1.615443,-0.113654,1.009209,0.741791,-0.654719,-0.683826,-0.013078,-0.290302,-0.987551,-0.103753,-0.918071,-1.182327,1.094955,0.295188,0.614441,0.843199,0.214373,-0.576498,1.042429,0.821558,-1.539213,-1.130484,-0.854374,-0.816572,0.931368,0.479282,-1.063269,-0.493755,-0.017769,-0.251081,0.699651,1.475969,-0.601202,1.518724,3
-0.439224,0.050131,-1.049611,-1.698058,0.099974,1.428319,1.857168,-0.792947,0.848768,0.799439,0.464053,2.658885,2.353352,1.691768,1.49752,-0.346903,0.572561,-0.605269,1.533012,-0.420944,0.733061,4.392692,2.426668,1.765741,-0.736518,-0.244087,1.516257,0.697488,0.33725,-0.522016,2.599045,1.928272,1.20499,2.84159,-0.690455,1.61095,2.524591,-1.012999,0.341288,0.378003,1.133091,-0.219056,0.340715,3.466447,-0.68961,-0.95888,-0.286535,0.225592,-0.743004,0.92504,1.290208,0.179122,-1.29012,-0.1455,0.066444,0.024783,1.493704,0.691632,0.0336,-0.795545,0.208342,1.607767,-0.016832,-0.786489,0.675649,-0.915176,-0.064756,-1.591565,1.287613,-0.42615,-1.27799,-1.003177,-0.122064,-1.615593,-1.396993,-1.185514,6
1.611531,1.025854,1.264569,0.075565,-0.774564,-0.128723,-1.140716,0.921686,-0.359216,-0.000238,-0.306946,0.63217,-0.150284,-0.460172,-1.010133,1.13684,0.004272,0.419091,-0.883672,0.323134,0.220095,0.704922,-0.460357,-0.579739,0.50492,0.410512,0.024162,-0.27901,-1.191613,0.411334,0.566863,-0.179595,-0.200982,-0.342246,0.240631,0.045902,0.129373,-0.450995,0.428466,0.696079,-0.087379,0.096326,1.052183,-0.325071,0.168109,-0.192799,-0.029219,0.676197,0.645378,0.075171,-0.296902,-0.326567,0.310012,-0.442785,0.07489,1.184318,-0.290176,0.279418,0.37585,-1.400952,-0.274216,-1.184187,0.838688,1.374207,0.050958,1.349817,-0.091935,-0.22315,-0.500893,-0.737735,1.310674,0.823639,1.02712,1.139702,1.739203,0.319355,8
0.251636,-1.016171,-0.312773,-0.849827,0.385366,0.393223,-0.832928,-0.07589,-0.661521,1.257482,-0.782187,-0.686107,-0.513699,-0.054886,-0.888408,-0.752369,-0.240666,-0.650482,-0.808002,0.460272,-0.129743,-1.54614,-1.378158,-0.313093,0.86004,-1.305541,-1.131894,-0.293676,-0.887739,-0.390934,-0.755553,-0.63055,-0.701919,-1.544538,0.38818,-0.678717,-1.538766,-0.811655,-0.94634,0.236925,-1.895066,-1.106704,-0.182895,-0.566013,-0.409169,-0.283285,-1.121,-1.605593,0.933396,-0.733558,-1.442256,-0.812779,0.216403,-0.983598,-1.21336,-0.715363,-0.151054,-0.317235,-0.744754,-0.698732,0.48986,-1.591091,-1.555934,-0.589157,-0.123084,-0.582234,-0.581184,-1.459965,-0.328848,-0.844827,-0.995575,-0.257917,-0.312722,-0.212901,0.865096,-0.066286,9
1.066942,0.854425,0.921476,-0.54616,-0.440217,-0.213943,-0.814466,1.219818,-0.148397,-0.3574,0.239322,0.463772,-0.05323,0.108311,-0.421823,0.269773,-0.549365,-0.050447,-0.631664,-0.510111,-0.194583,-0.395865,-0.974248,0.136937,0.420297,-0.816782,-0.967286,-0.088427,-0.780293,-1.596201,-0.118869,-0.317485,-1.138665,-0.253948,0.722958,-1.298217,-1.377722,-0.288465,0.21273,-1.930991,-1.060125,-0.65519,-0.178928,-0.48125,0.984588,1.461634,-0.959819,-0.932954,-0.719336,-0.821649,1.023278,2.287979,0.447946,1.13465,1.218362,-0.550309,0.011047,-0.524914,-0.739729,1.564369,-1.265291,0.231145,2.872812,0.664349,0.850956,1.499669,-1.291614,-0.268504,-1.158075,0.684646,1.555297,1.909817,1.438638,1.149309,1.416765,-0.471154,8
-0.702841,-1.632546,2.799899,-0.324497,-0.856091,-0.012537,-1.739577,0.589951,-0.569133,0.620355,-0.218746,-1.272236,-0.250978,-0.714141,0.638702,0.90355,-1.515641,-1.212742,0.340366,0.196506,0.469108,-0.368948,-0.681781,0.278663,-0.270802,0.026706,-0.367537,-0.955264,0.029305,-0.241988,0.420526,-1.161002,-0.743129,0.687916,-0.469031,0.98708,-0.371416,-0.722057,0.366714,-0.568954,0.752908,0.150981,-0.838101,0.048741,-1.318939,-0.147934,-0.501284,-0.617223,-1.394535,-0.161482,-0.552768,-1.440833,-1.984139,0.302299,-0.911301,-1.546913,-1.640953,0.087857,0.013324,-1.279128,-1.549782,-0.959481,-0.327566,-1.391637,-1.404372,-1.424287,-0.706407,-1.547707,-0.628494,-1.240452,0.063723,-0.437243,-0.791408,-0.720982,2.250004,0.090584,2
-1.182141,-0.897043,-1.137023,-0.117609,1.67008,-1.246911,0.299424,-1.020016,0.537825,-0.534888,-0.689652,0.52889,-0.331885,1.13251,0.503481,-1.338554,-0.042883,0.200444,-1.087504,-0.541823,-0.051556,-0.175093,-0.333443,0.137513,-0.328006,-1.165129,-0.437903,0.885018,-0.579653,-0.679862,0.131216,-0.555429,-0.166312,-1.154732,-0.916906,-0.932598,-1.082762,1.015725,-0.362046,-1.110084,0.488964,-0.844014,-0.414142,-1.127714,-0.972535,-1.011314,-0.20347,0.533781,-0.12674,-0.000453,-0.711679,-1.218808,-1.230762,-0.723372,-0.903814,1.268601,-0.607419,0.29411,-1.044766,-1.191557,-1.424245,-0.103874,-1.127131,1.102917,-1.129534,0.378621,-1.388585,-0.939098,-1.445671,0.350251,-1.334557,2.082188,-1.828579,1.253917,-0.565146,1.216076,1
-0.811204,-1.043485,0.107397,-0.567134,-1.241289,0.048315,0.761007,0.468497,0.287031,-1.161059,-0.146784,-0.667361,-0.835445,-0.070997,-1.092345,-1.088375,-0.85087,-0.833937,1.808861,-0.207525,-1.05971,-0.283031,-0.89132,-1.476018,-0.56947,-0.087388,-0.231157,-0.598207,-0.060456,-1.153957,0.283729,-0.121205,0.962698,0.20859,-0.764511,1.108998,0.155265,0.72646,-0.62982,0.41273,0.671254,0.05593,0.046017,0.633731,-0.410476,0.461556,-0.334985,-0.179544,0.331411,-0.412711,0.729416,-0.756897,0.647846,-1.056981,-0.607582,-0.453785,-0.382825,-0.24176,-1.379968,-0.39361,-1.793057,-0.728775,-1.118703,0.234914,-0.842269,-0.469819,0.663872,0.121928,-0.408905,-0.990357,0.530244,0.255278,0.373978,0.061833,0.815323,-0.763059,7
